epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8592528700828552,9.999999747378752e-05,0.10324176400899887,0.9080820679664612,0.0481269545853138
1,0.9137744903564453,9.999999747378752e-05,0.04268565773963928,0.9242329001426697,0.0356522835791111
2,0.9240033626556396,9.999999747378752e-05,0.034431129693984985,0.9295042157173157,0.03117177076637745
3,0.9293226003646851,9.999999747378752e-05,0.030331339687108994,0.9330316781997681,0.027934545651078224
4,0.9308204054832458,9.999999747378752e-05,0.028709985315799713,0.9270733594894409,0.031078901141881943
5,0.9326865077018738,9.999999747378752e-05,0.027358081191778183,0.9330184459686279,0.02801838330924511
6,0.9334957003593445,9.999999747378752e-05,0.02665070816874504,0.935786247253418,0.0254068523645401
7,0.9348829388618469,9.999999747378752e-05,0.02534555271267891,0.9326287508010864,0.027773315086960793
8,0.9360570907592773,9.999999747378752e-05,0.024531200528144836,0.9389767646789551,0.02347722090780735
9,0.9347953796386719,9.999999747378752e-05,0.025905650109052658,0.9374905228614807,0.023685356602072716
10,0.936585545539856,9.999999747378752e-05,0.024103321135044098,0.9390890598297119,0.02299370989203453
11,0.9355682730674744,9.999999747378752e-05,0.02447376400232315,0.9363873600959778,0.024228611961007118
12,0.9368778467178345,9.999999747378752e-05,0.02346249297261238,0.9384483098983765,0.02269252948462963
13,0.9362205862998962,9.999999747378752e-05,0.024034908041357994,0.9327938556671143,0.025659123435616493
14,0.9371007680892944,9.999999747378752e-05,0.023276034742593765,0.9378274083137512,0.022759869694709778
15,0.9385077953338623,9.999999747378752e-05,0.022432753816246986,0.9361231327056885,0.02497275359928608
16,0.9382633566856384,9.999999747378752e-05,0.022550752386450768,0.939102292060852,0.022338174283504486
17,0.9387356638908386,9.999999747378752e-05,0.022084906697273254,0.9395448565483093,0.02166537195444107
18,0.9387521743774414,9.999999747378752e-05,0.022020628675818443,0.9399279952049255,0.02193593420088291
19,0.9385440945625305,9.999999747378752e-05,0.02218705788254738,0.9394788146018982,0.022033851593732834
20,0.9409634470939636,4.999999873689376e-05,0.020518571138381958,0.941731333732605,0.020380830392241478
21,0.9411863684654236,4.999999873689376e-05,0.020263124257326126,0.9416455030441284,0.02049669623374939
22,0.9416966438293457,4.999999873689376e-05,0.019993599504232407,0.9406149983406067,0.020354770123958588
23,0.9412358999252319,4.999999873689376e-05,0.02042391337454319,0.9390758872032166,0.0216450747102499
24,0.9418915510177612,4.999999873689376e-05,0.019899366423487663,0.9420220255851746,0.020227860659360886
25,0.9429187178611755,2.499999936844688e-05,0.01914123073220253,0.9428212642669678,0.019716918468475342
26,0.9430590867996216,2.499999936844688e-05,0.01905524544417858,0.9432902932167053,0.019531819969415665
27,0.941242516040802,2.499999936844688e-05,0.01947667822241783,0.9420616030693054,0.019968489184975624
28,0.9434934258460999,1.249999968422344e-05,0.018725426867604256,0.9435875415802002,0.01932930201292038
29,0.943878173828125,1.249999968422344e-05,0.018590636551380157,0.9437394738197327,0.019301408901810646
30,0.9436271786689758,1.249999968422344e-05,0.01865876279771328,0.9437724947929382,0.01922103948891163
31,0.9439838528633118,1.249999968422344e-05,0.0184714924544096,0.9436668157577515,0.019191499799489975
32,0.9440697431564331,1.249999968422344e-05,0.018443260341882706,0.9436866044998169,0.019278207793831825
33,0.9439079165458679,1.249999968422344e-05,0.018418755382299423,0.9438914060592651,0.019164051860570908
34,0.9442183971405029,6.24999984211172e-06,0.01830848678946495,0.9438385367393494,0.0190828125923872
35,0.9441853761672974,6.24999984211172e-06,0.018272804096341133,0.9440301060676575,0.01907294988632202
36,0.9444363713264465,6.24999984211172e-06,0.01822180487215519,0.9439706802368164,0.019093820825219154
37,0.9442927241325378,3.12499992105586e-06,0.018229389563202858,0.9441226124763489,0.019007401540875435
38,0.9445932507514954,3.12499992105586e-06,0.018136072903871536,0.9441159963607788,0.018988337367773056
39,0.9445338249206543,3.12499992105586e-06,0.018159611150622368,0.9440962076187134,0.01902836374938488
40,0.9445668458938599,3.12499992105586e-06,0.018126999959349632,0.9441688656806946,0.018988313153386116
41,0.944677472114563,1.56249996052793e-06,0.018080979585647583,0.9442943334579468,0.018951911479234695
42,0.944766640663147,1.56249996052793e-06,0.018080344423651695,0.9443339705467224,0.018946081399917603
43,0.9447798728942871,7.81249980263965e-07,0.01806163601577282,0.9442877173423767,0.01894821785390377
44,0.9447749257087708,7.81249980263965e-07,0.01805666647851467,0.9442349076271057,0.018947448581457138
45,0.9448046088218689,3.906249901319825e-07,0.018048619851469994,0.9443538188934326,0.01893519051373005
46,0.9448277354240417,3.906249901319825e-07,0.018044112250208855,0.9443405866622925,0.018934078514575958
47,0.9448195099830627,1.9531249506599124e-07,0.018036967143416405,0.9443405866622925,0.018933115527033806
48,0.9448195099830627,1.9531249506599124e-07,0.018035952001810074,0.9443472027778625,0.018932664766907692
49,0.9448343515396118,1.9531249506599124e-07,0.018034392967820168,0.9443405866622925,0.018931971862912178
