epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9536283016204834,0.0010000000474974513,0.17697156965732574,0.9838833212852478,0.061798714101314545
1,0.9805458784103394,0.0010000000474974513,0.07462277263402939,0.9858073592185974,0.0827689841389656
2,0.9812905788421631,0.0010000000474974513,0.09362701326608658,0.9884265065193176,0.043864864856004715
3,0.9848897457122803,0.0010000000474974513,0.056195251643657684,0.9878605008125305,0.046733178198337555
4,0.9859675168991089,0.0010000000474974513,0.05188901349902153,0.9895018935203552,0.04044679179787636
5,0.9866746664047241,0.0010000000474974513,0.049404412508010864,0.9891083240509033,0.0421411506831646
6,0.9876726865768433,0.0010000000474974513,0.045301858335733414,0.9783450961112976,0.08795706182718277
7,0.9877809882164001,0.0010000000474974513,0.04525317996740341,0.9901232719421387,0.04131074622273445
8,0.9895036220550537,0.0005000000237487257,0.03880089893937111,0.9912574291229248,0.03285682573914528
9,0.9898534417152405,0.0005000000237487257,0.03702966868877411,0.9913917183876038,0.03265455365180969
10,0.9900638461112976,0.0005000000237487257,0.03623306006193161,0.9917296171188354,0.03119947947561741
11,0.9903047680854797,0.0005000000237487257,0.03527349978685379,0.9904307126998901,0.036526698619127274
12,0.9903506636619568,0.0005000000237487257,0.03519885614514351,0.991917073726654,0.03048831783235073
13,0.9904751777648926,0.0005000000237487257,0.034640323370695114,0.9918704628944397,0.03068956732749939
14,0.990451991558075,0.0005000000237487257,0.03494343161582947,0.992121696472168,0.029906142503023148
15,0.9906657338142395,0.0005000000237487257,0.034189965575933456,0.9918444752693176,0.030603494495153427
16,0.9903077483177185,0.0005000000237487257,0.036055099219083786,0.9922251105308533,0.02936811000108719
17,0.9906244277954102,0.0005000000237487257,0.03472238406538963,0.9920210242271423,0.030140848830342293
18,0.9907370209693909,0.0005000000237487257,0.03385581821203232,0.9923402667045593,0.028779176995158195
19,0.9907747507095337,0.0005000000237487257,0.033521220088005066,0.9918979406356812,0.030197488144040108
20,0.9908818602561951,0.0005000000237487257,0.03306180611252785,0.9923514127731323,0.02874690853059292
21,0.9910017848014832,0.0005000000237487257,0.03259595111012459,0.9923843145370483,0.02862870693206787
22,0.9910725951194763,0.0005000000237487257,0.03239359334111214,0.9924233555793762,0.028940349817276
23,0.9910483956336975,0.0005000000237487257,0.03254588693380356,0.9923921823501587,0.028603877872228622
24,0.9910145401954651,0.0005000000237487257,0.03267423436045647,0.9924529790878296,0.028535155579447746
25,0.9918228387832642,0.0002500000118743628,0.02956809103488922,0.9928717017173767,0.02669307217001915
26,0.991932213306427,0.0002500000118743628,0.02912328764796257,0.9929148554801941,0.0266343392431736
27,0.992012619972229,0.0002500000118743628,0.0288026612251997,0.9929738640785217,0.026290593668818474
28,0.9920496344566345,0.0002500000118743628,0.028704822063446045,0.9929583668708801,0.026485156267881393
29,0.992088258266449,0.0002500000118743628,0.02863829769194126,0.9930427074432373,0.026277141645550728
30,0.9921039342880249,0.0002500000118743628,0.028591742739081383,0.9930298328399658,0.026256754994392395
31,0.992428183555603,0.0001250000059371814,0.02741461992263794,0.9932498335838318,0.025422949343919754
32,0.992486834526062,0.0001250000059371814,0.027207782492041588,0.993272066116333,0.025394849479198456
33,0.9925295114517212,0.0001250000059371814,0.027056647464632988,0.9932907223701477,0.02543422393500805
34,0.992544412612915,0.0001250000059371814,0.027000460773706436,0.993292510509491,0.025296662002801895
35,0.9925885200500488,0.0001250000059371814,0.02683376520872116,0.993303120136261,0.02531100995838642
36,0.9926138520240784,0.0001250000059371814,0.026748066768050194,0.9933322072029114,0.025264590978622437
37,0.9926345348358154,0.0001250000059371814,0.026695720851421356,0.9932947754859924,0.02537626214325428
38,0.992793083190918,6.25000029685907e-05,0.02613096684217453,0.9934471845626831,0.024954982101917267
39,0.9928172826766968,6.25000029685907e-05,0.026033705100417137,0.9934638738632202,0.024841243401169777
40,0.9928381443023682,6.25000029685907e-05,0.025962701067328453,0.9934533834457397,0.024898286908864975
41,0.9928575158119202,6.25000029685907e-05,0.0259022805839777,0.9934847950935364,0.02483135461807251
42,0.9928756356239319,6.25000029685907e-05,0.025837881490588188,0.9934870600700378,0.024803146719932556
43,0.9929549694061279,3.125000148429535e-05,0.02558564953505993,0.9935512542724609,0.02462075464427471
44,0.9929656386375427,3.125000148429535e-05,0.025538530200719833,0.9935498237609863,0.024643735960125923
45,0.992979109287262,3.125000148429535e-05,0.025498703122138977,0.9935596585273743,0.024620067328214645
