epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.6351289749145508,9.999999747378752e-05,2.9210195541381836,0.7543326616287231,0.7312580943107605,1.715461254119873,0.8267238140106201,0.7312580943107605,0.8267238140106201,0.3874317407608032,0.5373823046684265
1,0.7980335354804993,9.999999747378752e-05,1.7801856994628906,0.887186586856842,0.6067653894424438,1.5461634397506714,0.8546383380889893,0.6067653894424438,0.8546383380889893,0.6137579083442688,0.7709141373634338
2,0.7955259680747986,9.999999747378752e-05,1.3055894374847412,0.9106124043464661,0.7794235944747925,1.1529347896575928,0.8613131046295166,0.7794235944747925,0.8613131046295166,0.710975706577301,0.8639213442802429
3,0.7820820212364197,9.999999747378752e-05,1.0644758939743042,0.922596275806427,0.7860365509986877,1.1109881401062012,0.8694093823432922,0.7860365509986877,0.8694093823432922,0.7491397857666016,0.8932457566261292
4,0.7878656983375549,9.999999747378752e-05,0.9031389951705933,0.9239349961280823,0.6858943700790405,1.0499383211135864,0.8787416815757751,0.6858943700790405,0.8787416815757751,0.761634111404419,0.9209494590759277
5,0.7965573072433472,9.999999747378752e-05,0.7936335206031799,0.9324365258216858,0.7975319623947144,1.0459742546081543,0.8822232484817505,0.7975319623947144,0.8822232484817505,0.7839189767837524,0.9334882497787476
6,0.7927999496459961,9.999999747378752e-05,0.6944279074668884,0.9352676868438721,0.6825982332229614,1.0533829927444458,0.8965410590171814,0.6825982332229614,0.8965410590171814,0.8002338409423828,0.9471836686134338
7,0.7960800528526306,9.999999747378752e-05,0.669834315776825,0.9311261177062988,0.715621829032898,1.070469617843628,0.8848808407783508,0.715621829032898,0.8848808407783508,0.8093426823616028,0.9459965229034424
8,0.806175172328949,9.999999747378752e-05,0.6405965089797974,0.9331402778625488,0.7248305678367615,0.9587926268577576,0.8911023736000061,0.7248305678367615,0.8911023736000061,0.8151163458824158,0.9511757493019104
9,0.7922377586364746,9.999999747378752e-05,0.5707064867019653,0.9350047707557678,0.551286518573761,1.0789940357208252,0.8908345699310303,0.551286518573761,0.8908345699310303,0.8236658573150635,0.9573091268539429
10,0.7820941805839539,9.999999747378752e-05,0.5783215165138245,0.9360927939414978,0.7266640663146973,0.9226472973823547,0.8932448625564575,0.7266640663146973,0.8932448625564575,0.8181560635566711,0.9543898701667786
11,0.7711982727050781,9.999999747378752e-05,0.5556698441505432,0.9278015494346619,0.585299015045166,1.2896192073822021,0.8860962986946106,0.585299015045166,0.8860962986946106,0.8258010745048523,0.9551867246627808
12,0.7977423667907715,9.999999747378752e-05,0.5441862344741821,0.941091775894165,0.7315671443939209,0.8557339906692505,0.9013411402702332,0.7315671443939209,0.9013411402702332,0.8218273520469666,0.9561610221862793
13,0.782260000705719,9.999999747378752e-05,0.5442503094673157,0.9315022230148315,0.8346964716911316,0.8648152947425842,0.9181104898452759,0.8346964716911316,0.9181104898452759,0.8205421566963196,0.9583300352096558
14,0.7914005517959595,9.999999747378752e-05,0.5346459746360779,0.9398784041404724,0.8308646082878113,0.9505001306533813,0.9032158255577087,0.8308646082878113,0.9032158255577087,0.8210774660110474,0.9547957181930542
15,0.8125735521316528,9.999999747378752e-05,0.5244803428649902,0.9458723664283752,0.730681300163269,0.9581413865089417,0.8974475264549255,0.730681300163269,0.8974475264549255,0.828501284122467,0.9567078948020935
16,0.7558169960975647,9.999999747378752e-06,0.4439188539981842,0.9489988088607788,0.7365525960922241,0.9247773289680481,0.9055025577545166,0.7365525960922241,0.9055025577545166,0.8459419012069702,0.9701268672943115
17,0.7881447672843933,9.999999747378752e-06,0.40447548031806946,0.9515711069107056,0.7419707179069519,0.8704630732536316,0.9106940627098083,0.7419707179069519,0.9106940627098083,0.8499242663383484,0.9734270572662354
