epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.713352620601654,9.999999747378752e-05,0.25358232855796814,0.7876009941101074,0.1378878355026245
1,0.831787645816803,9.999999747378752e-05,0.11572639644145966,0.8964266180992126,0.061666179448366165
2,0.8900070190429688,9.999999747378752e-05,0.07541446387767792,0.9315112829208374,0.03855137154459953
3,0.8677435517311096,9.999999747378752e-05,0.1009695753455162,0.8790656924247742,0.08952047675848007
4,0.8878427743911743,9.999999747378752e-05,0.08586323261260986,0.9197845458984375,0.0494987927377224
5,0.9153839945793152,9.999999747378752e-05,0.05856150761246681,0.9509921669960022,0.034798137843608856
6,0.9249120950698853,9.999999747378752e-05,0.049846041947603226,0.8163830637931824,0.0865103080868721
7,0.9166966080665588,9.999999747378752e-05,0.05673050880432129,0.9335739612579346,0.04097116366028786
8,0.9305688142776489,9.999999747378752e-05,0.04352600872516632,0.9576004147529602,0.024209147319197655
9,0.9271935224533081,9.999999747378752e-05,0.04543342813849449,0.9421876072883606,0.03332230821251869
10,0.9399366974830627,9.999999747378752e-05,0.038236234337091446,0.9622987508773804,0.021626753732562065
11,0.9467341303825378,9.999999747378752e-05,0.03222948685288429,0.9641131162643433,0.019940895959734917
12,0.9467692971229553,9.999999747378752e-05,0.03187170252203941,0.9656792283058167,0.018720688298344612
13,0.9519962668418884,9.999999747378752e-05,0.02732956036925316,0.9654882550239563,0.01807398349046707
14,0.9490233659744263,9.999999747378752e-05,0.028428686782717705,0.9658893346786499,0.018255293369293213
15,0.9483162760734558,9.999999747378752e-05,0.02973099611699581,0.9667869806289673,0.018744803965091705
16,0.9566919207572937,9.999999747378752e-05,0.02383982203900814,0.950858473777771,0.02148674800992012
17,0.9571646451950073,9.999999747378752e-05,0.022951314225792885,0.9695372581481934,0.015733033418655396
18,0.9493905901908875,9.999999747378752e-05,0.029074732214212418,0.9666914939880371,0.017617730423808098
19,0.9607547521591187,9.999999747378752e-05,0.02008061856031418,0.930651843547821,0.03840918466448784
20,0.956824779510498,9.999999747378752e-05,0.02327791601419449,0.9696900248527527,0.01493948232382536
21,0.9626181721687317,9.999999747378752e-05,0.018758954480290413,0.9697664380073547,0.014453849755227566
22,0.961375892162323,9.999999747378752e-05,0.019127169623970985,0.9683148860931396,0.015225968323647976
23,0.9620751738548279,9.999999747378752e-05,0.018759800121188164,0.9688496589660645,0.014543084427714348
24,0.9634737372398376,9.999999747378752e-05,0.017649194225668907,0.9696327447891235,0.014175213873386383
25,0.9543206691741943,9.999999747378752e-05,0.024067169055342674,0.964667022228241,0.01806904375553131
26,0.9566763043403625,9.999999747378752e-05,0.02095784991979599,0.9617449045181274,0.01667780801653862
27,0.9582780003547668,9.999999747378752e-05,0.01934095472097397,0.9694035649299622,0.015153602696955204
28,0.9677201509475708,4.999999873689376e-05,0.015522409230470657,0.9706831574440002,0.013278886675834656
29,0.968255341053009,4.999999873689376e-05,0.014737987890839577,0.9717144966125488,0.013382761739194393
30,0.9699195027351379,4.999999873689376e-05,0.013987034559249878,0.9728413224220276,0.013076961040496826
31,0.9694898128509521,4.999999873689376e-05,0.014174376614391804,0.9721537828445435,0.01270354725420475
32,0.97086101770401,4.999999873689376e-05,0.013198514468967915,0.9727076292037964,0.01252330094575882
33,0.9698843955993652,4.999999873689376e-05,0.01355911884456873,0.971771776676178,0.012701247818768024
34,0.970634400844574,4.999999873689376e-05,0.013055631890892982,0.9733188152313232,0.012196571566164494
35,0.9701265692710876,4.999999873689376e-05,0.013451183214783669,0.972516655921936,0.013028386980295181
36,0.9710797667503357,4.999999873689376e-05,0.012839309871196747,0.9733760952949524,0.011951289139688015
37,0.9694898128509521,4.999999873689376e-05,0.013790675438940525,0.9732806086540222,0.012010077014565468
38,0.9718923568725586,4.999999873689376e-05,0.012352796271443367,0.9710842370986938,0.012822821736335754
39,0.9723923802375793,4.999999873689376e-05,0.011895204894244671,0.970511257648468,0.012721734121441841
40,0.9725447297096252,4.999999873689376e-05,0.011972610838711262,0.9733378887176514,0.012271452695131302
41,0.9725915789604187,4.999999873689376e-05,0.011877702549099922,0.9728413224220276,0.01170039176940918
42,0.9726150631904602,4.999999873689376e-05,0.01183642353862524,0.9739300012588501,0.011562230065464973
43,0.9738651514053345,2.499999936844688e-05,0.011287838220596313,0.9748085141181946,0.011118868365883827
44,0.9740565419197083,2.499999936844688e-05,0.011127541773021221,0.9748467206954956,0.011075901798903942
45,0.9743534922599792,2.499999936844688e-05,0.010901374742388725,0.9751713871955872,0.010968153364956379
46,0.9722751975059509,2.499999936844688e-05,0.012169206514954567,0.9742737412452698,0.011889380402863026
47,0.9739081263542175,2.499999936844688e-05,0.011530484072864056,0.9745793342590332,0.011306313797831535
48,0.9741581082344055,2.499999936844688e-05,0.01114465482532978,0.9749804139137268,0.011162495240569115
49,0.9702867269515991,1.249999968422344e-05,0.014824679121375084,0.9752860069274902,0.011777989566326141
50,0.9747871160507202,1.249999968422344e-05,0.011065486818552017,0.9754387736320496,0.01108175702393055
