epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.6688762903213501,9.999999747378752e-05,2.364009141921997,0.7911983728408813,0.7886735200881958,1.2468022108078003,0.8516305685043335,0.7886735200881958,0.8516305685043335,0.4996245801448822,0.6431387066841125
1,0.7631133198738098,9.999999747378752e-05,1.1904747486114502,0.8969460129737854,0.7864897847175598,1.2319552898406982,0.8543087244033813,0.7864897847175598,0.8543087244033813,0.6980746388435364,0.8601219654083252
2,0.7493781447410583,9.999999747378752e-05,0.9219945669174194,0.9044687747955322,0.6377907395362854,1.1644606590270996,0.8775056004524231,0.6377907395362854,0.8775056004524231,0.7328969240188599,0.8961741328239441
3,0.7571071982383728,9.999999747378752e-05,0.8759171366691589,0.9092008471488953,0.817597508430481,0.9802120327949524,0.8822438716888428,0.817597508430481,0.8822438716888428,0.7395618557929993,0.9095404744148254
4,0.7766583561897278,9.999999747378752e-05,0.7444343566894531,0.9215770363807678,0.652087926864624,1.1931535005569458,0.8892276883125305,0.652087926864624,0.8892276883125305,0.7663243412971497,0.9211893677711487
5,0.7594044804573059,9.999999747378752e-05,0.7727036476135254,0.9246346950531006,0.7282091379165649,1.0993527173995972,0.8893924951553345,0.7282091379165649,0.8893924951553345,0.7654252648353577,0.918351948261261
6,0.7531516551971436,9.999999747378752e-05,0.7347263693809509,0.9110977053642273,0.8225829601287842,1.0815069675445557,0.8884448409080505,0.8225829601287842,0.8884448409080505,0.7628619074821472,0.9217992424964905
7,0.7965937256813049,4.999999873689376e-05,0.5468344688415527,0.9312231540679932,0.7978615760803223,1.1218256950378418,0.8910817503929138,0.7978615760803223,0.8910817503929138,0.8086543083190918,0.9529935121536255
8,0.7975320219993591,4.999999873689376e-05,0.49089515209198,0.9370877146720886,0.8263323903083801,0.9871386289596558,0.8945221304893494,0.8263323903083801,0.8945221304893494,0.8257259130477905,0.95804762840271
9,0.8049415946006775,4.999999873689376e-05,0.4480823576450348,0.9409461617469788,0.7307431101799011,1.0405725240707397,0.8952431678771973,0.7307431101799011,0.8952431678771973,0.8351472020149231,0.9662798643112183
10,0.7868909239768982,2.499999936844688e-05,0.38997671008110046,0.9445741176605225,0.8308440446853638,0.9942248463630676,0.9075214862823486,0.8308440446853638,0.9075214862823486,0.8556613922119141,0.9726313948631287
11,0.8183693289756775,2.499999936844688e-05,0.3647448420524597,0.9500625133514404,0.8392080664634705,0.9839540719985962,0.9059146046638489,0.8392080664634705,0.9059146046638489,0.8569738268852234,0.9757073521614075
12,0.8112833499908447,2.499999936844688e-05,0.35362163186073303,0.9529340863227844,0.5661811828613281,1.0691275596618652,0.9080777168273926,0.5661811828613281,0.9080777168273926,0.8507301807403564,0.9778099656105042
13,0.8118698000907898,1.249999968422344e-05,0.3292347192764282,0.9551140666007996,0.8457180261611938,0.977698028087616,0.9156177043914795,0.8457180261611938,0.9156177043914795,0.8614353537559509,0.9792088270187378
14,0.8447678089141846,1.249999968422344e-05,0.31757915019989014,0.9585438370704651,0.7470386028289795,0.9666014313697815,0.915205717086792,0.7470386028289795,0.915205717086792,0.8611693382263184,0.9805817604064941
15,0.8120518326759338,1.249999968422344e-05,0.3157113492488861,0.9604973196983337,0.8479635715484619,0.9198573231697083,0.9174512028694153,0.8479635715484619,0.9174512028694153,0.8632027506828308,0.9813454747200012
16,0.8528123497962952,1.249999968422344e-05,0.31277504563331604,0.961686372756958,0.8499206900596619,0.9816907644271851,0.9191405177116394,0.8499206900596619,0.9191405177116394,0.8693247437477112,0.9814345240592957
17,0.8346889019012451,1.249999968422344e-05,0.3064110577106476,0.9625883102416992,0.8536288738250732,0.9626438617706299,0.920005738735199,0.8536288738250732,0.920005738735199,0.8637318015098572,0.9816775918006897
18,0.8533745408058167,1.249999968422344e-05,0.3021363914012909,0.9650554656982422,0.8589233756065369,0.9768238067626953,0.9230547547340393,0.8589233756065369,0.9230547547340393,0.8676231503486633,0.9816960692405701
19,0.8736820220947266,6.24999984211172e-06,0.29334715008735657,0.9659735560417175,0.8598710298538208,0.9643680453300476,0.9246616363525391,0.8598710298538208,0.9246616363525391,0.8733065724372864,0.9824468493461609
20,0.8379569053649902,6.24999984211172e-06,0.29117634892463684,0.9660504460334778,0.8585319519042969,0.9747060537338257,0.925609290599823,0.8585319519042969,0.925609290599823,0.8726547956466675,0.9829937815666199
21,0.8666849732398987,6.24999984211172e-06,0.28885287046432495,0.9665762186050415,0.743598222732544,0.9795119166374207,0.9398446679115295,0.743598222732544,0.9398446679115295,0.8701556921005249,0.9830561876296997
22,0.8649701476097107,3.12499992105586e-06,0.2844212055206299,0.9672799706459045,0.76261305809021,0.9664748907089233,0.924599826335907,0.76261305809021,0.924599826335907,0.8728755116462708,0.9837508797645569
23,0.8571480512619019,3.12499992105586e-06,0.28273361921310425,0.9672192931175232,0.763066291809082,0.9537690877914429,0.9247234463691711,0.763066291809082,0.9247234463691711,0.8711629509925842,0.9838298559188843
24,0.8499690890312195,3.12499992105586e-06,0.2823738753795624,0.9677733778953552,0.8630229830741882,0.9563338160514832,0.9249500632286072,0.8630229830741882,0.9249500632286072,0.8736665844917297,0.9839381575584412
25,0.8664180636405945,1.56249996052793e-06,0.27963244915008545,0.9675387740135193,0.863187849521637,0.9552515745162964,0.9251766800880432,0.863187849521637,0.9251766800880432,0.8711754083633423,0.9839183688163757
