epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.6229630708694458,9.999999747378752e-05,2.839229106903076,0.7546683549880981,0.6603695750236511,1.8184977769851685,0.8121175765991211,0.6603695750236511,0.8121175765991211,0.4202379286289215,0.5685778856277466
1,0.7278532981872559,9.999999747378752e-05,1.7552671432495117,0.8799064755439758,0.7403843998908997,1.515068769454956,0.8338311910629272,0.7403843998908997,0.8338311910629272,0.6138398051261902,0.7639952301979065
2,0.769689679145813,9.999999747378752e-05,1.3632835149765015,0.8951057195663452,0.7727488279342651,1.4005048274993896,0.8447291851043701,0.7727488279342651,0.8447291851043701,0.6933221220970154,0.8380452394485474
3,0.760476291179657,9.999999747378752e-05,1.14035964012146,0.9001978039741516,0.7981706261634827,1.3480377197265625,0.8494674563407898,0.7981706261634827,0.8494674563407898,0.7150976657867432,0.8618926405906677
4,0.7769616842269897,9.999999747378752e-05,1.0264275074005127,0.9081856608390808,0.5217857360839844,1.5312498807907104,0.8524752259254456,0.5217857360839844,0.8524752259254456,0.7359461188316345,0.8836648464202881
5,0.7695764303207397,9.999999747378752e-05,0.9040504097938538,0.9105719327926636,0.688057541847229,1.3607388734817505,0.8611482977867126,0.688057541847229,0.8611482977867126,0.7490585446357727,0.8913731575012207
6,0.7641648650169373,9.999999747378752e-05,0.8394059538841248,0.915583074092865,0.8045157790184021,1.278903841972351,0.8673698306083679,0.8045157790184021,0.8673698306083679,0.7527219653129578,0.9018049240112305
7,0.7826361060142517,9.999999747378752e-05,0.7797905802726746,0.918300986289978,0.801034152507782,1.2004978656768799,0.8663604259490967,0.801034152507782,0.8663604259490967,0.7657930254936218,0.9093895554542542
8,0.7893459796905518,9.999999747378752e-05,0.7330623865127563,0.9221756458282471,0.8047629594802856,1.2054798603057861,0.876660943031311,0.8047629594802856,0.876660943031311,0.7743294835090637,0.9141246676445007
9,0.7812003493309021,9.999999747378752e-05,0.6910898089408875,0.9252575635910034,0.806864321231842,1.1191353797912598,0.8729939460754395,0.806864321231842,0.8729939460754395,0.7730664610862732,0.9212732911109924
10,0.7815238833427429,9.999999747378752e-05,0.6949375867843628,0.9268389344215393,0.7143033742904663,1.1138087511062622,0.8787828683853149,0.7143033742904663,0.8787828683853149,0.7745397686958313,0.9187401533126831
