epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.29323476552963257,9.999999747378752e-05,3.5488266944885254,0.4726652204990387,0.3732720911502838,3.33018159866333,0.45431697368621826,0.3732720911502838,0.45431697368621826,0.12208571285009384,0.23043258488178253
1,0.5604956746101379,9.999999747378752e-05,2.7591559886932373,0.6858915686607361,0.5160173773765564,2.5866029262542725,0.6527265906333923,0.5160173773765564,0.6527265906333923,0.2511064410209656,0.4606539011001587
2,0.532398521900177,9.999999747378752e-05,2.371894121170044,0.7371111512184143,0.22667436301708221,2.697315216064453,0.5820646286010742,0.22667436301708221,0.5820646286010742,0.29670068621635437,0.5387792587280273
3,0.4862143099308014,9.999999747378752e-05,2.1649715900421143,0.7695440649986267,0.33583980798721313,2.2854201793670654,0.6821655631065369,0.33583980798721313,0.6821655631065369,0.3530403971672058,0.5757629871368408
4,0.4931182861328125,9.999999747378752e-05,1.9721792936325073,0.786405622959137,0.3951711058616638,2.1118226051330566,0.728662371635437,0.3951711058616638,0.728662371635437,0.39223402738571167,0.6185461282730103
5,0.5256684422492981,9.999999747378752e-05,1.7411904335021973,0.8356191515922546,0.47452670335769653,2.063122510910034,0.8489730358123779,0.47452670335769653,0.8489730358123779,0.4568946063518524,0.7058511972427368
6,0.5247422456741333,9.999999747378752e-05,1.5988452434539795,0.8483715057373047,0.3403308689594269,2.2583160400390625,0.6769741177558899,0.3403308689594269,0.6769741177558899,0.48605674505233765,0.7365268468856812
7,0.581001341342926,9.999999747378752e-05,1.5506290197372437,0.8540540337562561,0.47765806317329407,1.9299023151397705,0.8603036403656006,0.47765806317329407,0.8603036403656006,0.5112875699996948,0.7531852126121521
8,0.5706757307052612,9.999999747378752e-05,1.3972958326339722,0.8757365942001343,0.48027440905570984,1.977257490158081,0.8480665683746338,0.48027440905570984,0.8480665683746338,0.5551097989082336,0.7787746787071228
9,0.5903967022895813,9.999999747378752e-05,1.3260493278503418,0.8730025291442871,0.38715726137161255,2.1863300800323486,0.8010135889053345,0.38715726137161255,0.8010135889053345,0.5663750767707825,0.7957278490066528
10,0.5829346179962158,9.999999747378752e-05,1.19308340549469,0.8955061435699463,0.3592633008956909,2.4014883041381836,0.6958447694778442,0.3592633008956909,0.6958447694778442,0.6074863076210022,0.8299984335899353
11,0.6142269372940063,4.999999873689376e-05,0.9539164304733276,0.9209056496620178,0.42747369408607483,2.107541084289551,0.7646937370300293,0.42747369408607483,0.7646937370300293,0.6936889886856079,0.8783543109893799
12,0.6184049248695374,4.999999873689376e-05,0.8989428281784058,0.9193970561027527,0.4768340289592743,1.9227911233901978,0.8919264078140259,0.4768340289592743,0.8919264078140259,0.6982991099357605,0.8891940116882324
