epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.7587209939956665,9.999999747378752e-05,2.0557215213775635,0.8612492084503174,0.7550318241119385,1.299289345741272,0.8490142226219177,0.7550318241119385,0.8490142226219177,0.5580376386642456,0.7003500461578369
1,0.8191661238670349,9.999999747378752e-05,1.1430193185806274,0.9076154232025146,0.7473270297050476,1.2081904411315918,0.8747450709342957,0.7473270297050476,0.8747450709342957,0.7058447003364563,0.8535174131393433
2,0.7238613963127136,9.999999747378752e-05,1.3674927949905396,0.8497142791748047,0.7210193276405334,1.4435389041900635,0.7947508096694946,0.7210193276405334,0.7947508096694946,0.6369551420211792,0.8018335103988647
3,0.750320553779602,9.999999747378752e-05,1.1652295589447021,0.8706445693969727,0.6878514885902405,1.5896785259246826,0.7998599410057068,0.6878514885902405,0.7998599410057068,0.6721543073654175,0.8474225401878357
4,0.7069108486175537,9.999999747378752e-05,1.4564470052719116,0.8381671905517578,0.7275087237358093,1.058437705039978,0.8874147534370422,0.7275087237358093,0.8874147534370422,0.6082582473754883,0.7807921171188354
5,0.6840674877166748,9.999999747378752e-05,1.6780282258987427,0.8263531923294067,0.7933087348937988,1.311165452003479,0.8617457151412964,0.7933087348937988,0.8617457151412964,0.5591251850128174,0.7538477778434753
6,0.7293254733085632,9.999999747378752e-05,1.271120309829712,0.8675585985183716,0.8220267295837402,1.1907247304916382,0.8737974166870117,0.8220267295837402,0.8737974166870117,0.6540172100067139,0.8366954326629639
7,0.7103931903839111,9.999999747378752e-05,1.5520542860031128,0.8516637086868286,0.8152283430099487,1.0049396753311157,0.9203354120254517,0.8152283430099487,0.9203354120254517,0.587709903717041,0.7839967608451843
8,0.7365894317626953,9.999999747378752e-05,1.2678368091583252,0.8773260712623596,0.5300467610359192,2.075345993041992,0.6870686411857605,0.5300467610359192,0.6870686411857605,0.6535207033157349,0.833171010017395
9,0.6524434685707092,9.999999747378752e-05,1.741463541984558,0.807182252407074,0.6148410439491272,1.5569274425506592,0.8477163910865784,0.6148410439491272,0.8477163910865784,0.546586275100708,0.7490624785423279
10,0.578048825263977,9.999999747378752e-05,2.34114933013916,0.7100655436515808,0.8555448055267334,1.1420024633407593,0.8945221304893494,0.8555448055267334,0.8945221304893494,0.41881057620048523,0.5834194421768188
11,0.8365615010261536,4.999999873689376e-05,0.8967359066009521,0.9401170611381531,0.7515090107917786,1.0671603679656982,0.9215096235275269,0.7515090107917786,0.9215096235275269,0.7396230101585388,0.9018118977546692
12,0.8234492540359497,4.999999873689376e-05,0.6419574022293091,0.9594255089759827,0.8376424312591553,0.97420334815979,0.9301003217697144,0.8376424312591553,0.9301003217697144,0.800604522228241,0.9373403191566467
13,0.8270730972290039,4.999999873689376e-05,0.5846389532089233,0.959571123123169,0.8274654150009155,0.9649667739868164,0.9288024306297302,0.8274654150009155,0.9288024306297302,0.8064872026443481,0.9457510709762573
14,0.8223491311073303,4.999999873689376e-05,0.6698917150497437,0.9504831433296204,0.8518159985542297,1.1593962907791138,0.9228487014770508,0.8518159985542297,0.9228487014770508,0.7817047834396362,0.9325733184814453
15,0.8553239703178406,4.999999873689376e-05,0.4433270990848541,0.9708795547485352,0.708473265171051,1.2043324708938599,0.934385359287262,0.708473265171051,0.934385359287262,0.8463223576545715,0.9627153873443604
16,0.8326990008354187,4.999999873689376e-05,0.543554961681366,0.9656257629394531,0.7498197555541992,1.1087524890899658,0.9317896366119385,0.7498197555541992,0.9317896366119385,0.8226279020309448,0.9502866268157959
17,0.8531197309494019,2.499999936844688e-05,0.42303064465522766,0.9755711555480957,0.7488309144973755,1.0816481113433838,0.9324900507926941,0.7488309144973755,0.9324900507926941,0.8419679403305054,0.9686605930328369
18,0.8519508838653564,2.499999936844688e-05,0.3506658375263214,0.9770554900169373,0.7421560883522034,1.0391771793365479,0.9362188577651978,0.7421560883522034,0.9362188577651978,0.8578880429267883,0.9757100939750671
19,0.8526020050048828,2.499999936844688e-05,0.338206022977829,0.97742760181427,0.8432665467262268,1.0352519750595093,0.9361364841461182,0.8432665467262268,0.9361364841461182,0.8660517930984497,0.9766918420791626
20,0.8669357895851135,1.249999968422344e-05,0.30366188287734985,0.9784063696861267,0.7438865900039673,1.0519779920578003,0.9373107552528381,0.7438865900039673,0.9373107552528381,0.8746646642684937,0.983160674571991
21,0.8630449175834656,1.249999968422344e-05,0.29272323846817017,0.9786854386329651,0.7438454031944275,1.0818121433258057,0.9378669857978821,0.7438454031944275,0.9378669857978821,0.879073441028595,0.9807072281837463
22,0.8776172995567322,1.249999968422344e-05,0.2777724862098694,0.9798421859741211,0.7427123188972473,1.1045563220977783,0.9382995963096619,0.7427123188972473,0.9382995963096619,0.8858053088188171,0.9823939204216003
23,0.836383581161499,6.24999984211172e-06,0.26754361391067505,0.9801738262176514,0.8449764251708984,1.0351979732513428,0.9385055899620056,0.8449764251708984,0.9385055899620056,0.8844413757324219,0.9857858419418335
24,0.8617426156997681,6.24999984211172e-06,0.2615519165992737,0.9800969958305359,0.8445025682449341,1.093173861503601,0.9402154684066772,0.8445025682449341,0.9402154684066772,0.887054979801178,0.9844900965690613
