epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8459100127220154,9.999999747378752e-05,0.11632853001356125,0.9213055372238159,0.0448068268597126
1,0.9022522568702698,9.999999747378752e-05,0.038125257939100266,0.9298986196517944,0.03850572183728218
2,0.9047166109085083,9.999999747378752e-05,0.035548944026231766,0.9332152605056763,0.03368642181158066
3,0.9055727124214172,9.999999747378752e-05,0.03469148278236389,0.9345155358314514,0.03164372593164444
4,0.9058735966682434,9.999999747378752e-05,0.034413766115903854,0.9340444207191467,0.034033551812171936
5,0.9063535332679749,9.999999747378752e-05,0.03400612995028496,0.9356273412704468,0.031648844480514526
6,0.9065130352973938,9.999999747378752e-05,0.03382699191570282,0.9360607266426086,0.031923554837703705
7,0.9067672491073608,9.999999747378752e-05,0.033680275082588196,0.9357592463493347,0.031374529004096985
8,0.9069041609764099,9.999999747378752e-05,0.03349829092621803,0.9357215762138367,0.03324998915195465
9,0.9071434140205383,9.999999747378752e-05,0.03342331945896149,0.936814546585083,0.03242689371109009
10,0.9073856472969055,9.999999747378752e-05,0.03332066908478737,0.936852216720581,0.029687898233532906
11,0.9072306752204895,9.999999747378752e-05,0.03331591933965683,0.9370595216751099,0.030591672286391258
12,0.9076669812202454,9.999999747378752e-05,0.033199090510606766,0.9373421669006348,0.03168991208076477
13,0.9075887203216553,9.999999747378752e-05,0.033131275326013565,0.9376813769340515,0.028754545375704765
14,0.9072998762130737,9.999999747378752e-05,0.033132899552583694,0.935306966304779,0.03173977881669998
15,0.9075029492378235,9.999999747378752e-05,0.033124737441539764,0.9363057613372803,0.03301545977592468
16,0.9083094000816345,4.999999873689376e-05,0.03270889073610306,0.9379640221595764,0.02855967916548252
17,0.9084147214889526,4.999999873689376e-05,0.03267049044370651,0.9382278919219971,0.03192869573831558
18,0.9083515405654907,4.999999873689376e-05,0.03266460821032524,0.9380205869674683,0.030352717265486717
19,0.9082762598991394,4.999999873689376e-05,0.032652318477630615,0.9382467269897461,0.03033495508134365
20,0.9086358547210693,2.499999936844688e-05,0.03249746188521385,0.938510537147522,0.030745284631848335
21,0.9087802767753601,2.499999936844688e-05,0.032462239265441895,0.938680112361908,0.029248328879475594
22,0.9088284373283386,2.499999936844688e-05,0.03246213495731354,0.9386236071586609,0.030364876613020897
23,0.9086990356445312,2.499999936844688e-05,0.03248138353228569,0.9389439821243286,0.03055422008037567
