epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.554214596748352,9.999999747378752e-05,2.9246768951416016,0.6993961334228516,0.7029933333396912,1.7200639247894287,0.8015080094337463,0.7029933333396912,0.8015080094337463,0.36254239082336426,0.5048410892486572
1,0.7478654980659485,9.999999747378752e-05,1.869759202003479,0.8498153686523438,0.7299808263778687,1.362477421760559,0.8220885396003723,0.7299808263778687,0.8220885396003723,0.5599489808082581,0.7278151512145996
2,0.7601850628852844,9.999999747378752e-05,1.4815499782562256,0.8661430478096008,0.7461115121841431,1.328714370727539,0.834655225276947,0.7461115121841431,0.834655225276947,0.6229360699653625,0.7913535237312317
3,0.7787291407585144,9.999999747378752e-05,1.2392995357513428,0.8743290901184082,0.5918089747428894,1.669447898864746,0.8213468790054321,0.5918089747428894,0.8213468790054321,0.6684666872024536,0.8454079031944275
4,0.761968731880188,9.999999747378752e-05,1.1586153507232666,0.8814595937728882,0.7468119859695435,1.5019371509552002,0.8239014148712158,0.7468119859695435,0.8239014148712158,0.6881749033927917,0.8671277165412903
5,0.781406581401825,9.999999747378752e-05,1.047784447669983,0.8913807272911072,0.7816485166549683,1.3878734111785889,0.8411446213722229,0.7816485166549683,0.8411446213722229,0.7128297090530396,0.8767086863517761
6,0.8119021654129028,9.999999747378752e-06,0.8230579495429993,0.9027498364448547,0.6147998571395874,1.228003978729248,0.8646299242973328,0.6147998571395874,0.8646299242973328,0.7648559808731079,0.9094648957252502
7,0.8059890866279602,9.999999747378752e-06,0.7599580883979797,0.9129015803337097,0.791022002696991,1.1674193143844604,0.8646093010902405,0.791022002696991,0.8646093010902405,0.7784085869789124,0.923025906085968
8,0.8388911485671997,9.999999747378752e-06,0.7259769439697266,0.915583074092865,0.783482015132904,1.1229071617126465,0.867658257484436,0.783482015132904,0.867658257484436,0.7901871204376221,0.925966739654541
9,0.8159709572792053,9.999999747378752e-06,0.7033306956291199,0.9160320162773132,0.7856863141059875,1.0921995639801025,0.870851457118988,0.7856863141059875,0.870851457118988,0.7956786751747131,0.9304825067520142
10,0.8420418500900269,9.999999747378752e-06,0.6800532341003418,0.919158399105072,0.7869842052459717,1.0985668897628784,0.8735501766204834,0.7869842052459717,0.8735501766204834,0.8010932803153992,0.928870439529419
11,0.838668704032898,9.999999747378752e-06,0.6637527346611023,0.9200482368469238,0.7890855073928833,1.1179119348526,0.8711192607879639,0.7890855073928833,0.8711192607879639,0.806324303150177,0.9352817535400391
12,0.8420984745025635,9.999999747378752e-06,0.6495651006698608,0.920917809009552,0.790239155292511,1.0638631582260132,0.8760429620742798,0.790239155292511,0.8760429620742798,0.8023069500923157,0.938677191734314
13,0.8418598175048828,9.999999747378752e-06,0.6378552913665771,0.9234981536865234,0.750025749206543,1.1527179479599,0.8762077689170837,0.750025749206543,0.8762077689170837,0.8103377819061279,0.9407929182052612
14,0.8413259387016296,9.999999747378752e-06,0.6286539435386658,0.9245092868804932,0.7924640774726868,1.071118712425232,0.8781648278236389,0.7924640774726868,0.8781648278236389,0.8172497153282166,0.9392439126968384
15,0.8401409387588501,9.999999747378752e-06,0.6142841577529907,0.926624596118927,0.7935353517532349,1.045688271522522,0.8816670179367065,0.7935353517532349,0.8816670179367065,0.8130515217781067,0.9421855211257935
16,0.8439063429832458,9.999999747378752e-06,0.6013069748878479,0.9276599884033203,0.7976967692375183,1.0252147912979126,0.8847365975379944,0.7976967692375183,0.8847365975379944,0.8255375623703003,0.9447430372238159
17,0.8453866243362427,9.999999747378752e-06,0.5935688018798828,0.9310654401779175,0.800869345664978,1.0486068725585938,0.8854164481163025,0.800869345664978,0.8854164481163025,0.8181533217430115,0.9434666037559509
18,0.8467779159545898,9.999999747378752e-06,0.5810562968254089,0.932331383228302,0.7982529997825623,1.0241456031799316,0.8873735666275024,0.7982529997825623,0.8873735666275024,0.8245950937271118,0.9502146244049072
19,0.8487476110458374,9.999999747378752e-06,0.5729247331619263,0.9339127540588379,0.7957602739334106,1.0141456127166748,0.8880739808082581,0.7957602739334106,0.8880739808082581,0.8231518864631653,0.9509076476097107
20,0.849625289440155,9.999999747378752e-06,0.5611047148704529,0.9357530474662781,0.785047709941864,1.0385183095932007,0.8918852210044861,0.785047709941864,0.8918852210044861,0.8345587253570557,0.9470691084861755
21,0.8504584431648254,9.999999747378752e-06,0.5592162013053894,0.9374961853027344,0.8069673180580139,0.9995499849319458,0.8935539126396179,0.8069673180580139,0.8935539126396179,0.8315911889076233,0.9496983289718628
22,0.8516111373901367,9.999999747378752e-06,0.5490708947181702,0.9395184516906738,0.8017346262931824,0.982795238494873,0.8946663737297058,0.8017346262931824,0.8946663737297058,0.8327879309654236,0.951589047908783
23,0.8519791960716248,9.999999747378752e-06,0.5442893505096436,0.9394456744194031,0.8045569658279419,0.9924193620681763,0.889866292476654,0.8045569658279419,0.889866292476654,0.8287526369094849,0.9505717158317566
24,0.8543856739997864,9.999999747378752e-06,0.5319254398345947,0.9415205121040344,0.8040213584899902,1.0056610107421875,0.8960466384887695,0.8040213584899902,0.8960466384887695,0.8377295732498169,0.9554908275604248
25,0.8547496795654297,9.999999747378752e-06,0.5230815410614014,0.9426448345184326,0.8067818880081177,1.0075067281723022,0.8952637910842896,0.8067818880081177,0.8952637910842896,0.8416788578033447,0.9554954767227173
26,0.8614837527275085,9.999999974752427e-07,0.4960559606552124,0.9438056349754333,0.8073793053627014,0.9783816933631897,0.9006406664848328,0.8073793053627014,0.9006406664848328,0.8531482815742493,0.9619453549385071
27,0.8615363240242004,9.999999974752427e-07,0.4916946291923523,0.9466327428817749,0.8083475828170776,0.9625811576843262,0.9024124145507812,0.8083475828170776,0.9024124145507812,0.8508257269859314,0.960934579372406
28,0.8612087368965149,9.999999974752427e-07,0.48977982997894287,0.9469360709190369,0.808038592338562,0.9649507999420166,0.9008672833442688,0.808038592338562,0.9008672833442688,0.849393367767334,0.9609794616699219
29,0.8620581030845642,9.999999974752427e-07,0.4881325364112854,0.9474740028381348,0.8082651495933533,0.9640365839004517,0.9012587070465088,0.8082651495933533,0.9012587070465088,0.8545213937759399,0.9626608490943909
30,0.8622320294380188,9.999999974752427e-07,0.4873563349246979,0.9476883411407471,0.8083682060241699,0.9610564112663269,0.9021445512771606,0.8083682060241699,0.9021445512771606,0.8533941507339478,0.9616628289222717
31,0.8624018430709839,9.999999974752427e-07,0.48644760251045227,0.9483233690261841,0.8087596297264099,0.9574304819107056,0.903174638748169,0.8087596297264099,0.903174638748169,0.8529279232025146,0.9633183479309082
32,0.8627739548683167,9.999999974752427e-07,0.48475563526153564,0.9480443000793457,0.8095836639404297,0.9509526491165161,0.9055643677711487,0.8095836639404297,0.9055643677711487,0.8549714088439941,0.9615898728370667
33,0.8627092242240906,9.999999974752427e-07,0.4843505620956421,0.9489421844482422,0.8101398944854736,0.9532351493835449,0.903236448764801,0.8101398944854736,0.903236448764801,0.852403461933136,0.9612775444984436
34,0.8634251356124878,9.999999974752427e-07,0.4832453429698944,0.9490998983383179,0.8094600439071655,0.9540256857872009,0.9047403335571289,0.8094600439071655,0.9047403335571289,0.851233959197998,0.9634243845939636
