epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.6606578826904297,9.999999747378752e-05,2.702216625213623,0.7690466046333313,0.7539193630218506,1.4529410600662231,0.8248903155326843,0.7539193630218506,0.8248903155326843,0.42861849069595337,0.6018298268318176
1,0.8049941658973694,9.999999747378752e-05,1.7111419439315796,0.8706850409507751,0.7742732763290405,1.198628306388855,0.8382192254066467,0.7742732763290405,0.8382192254066467,0.619964599609375,0.7732341289520264
2,0.8329133987426758,9.999999747378752e-05,1.3738850355148315,0.8829236626625061,0.8037123084068298,1.0191013813018799,0.8482108116149902,0.8037123084068298,0.8482108116149902,0.6769154667854309,0.8272243142127991
3,0.8518821001052856,9.999999747378752e-05,1.1826937198638916,0.8985233306884766,0.8149811625480652,0.9354347586631775,0.8557096123695374,0.8149811625480652,0.8557096123695374,0.7107136249542236,0.8544498682022095
4,0.8619569540023804,9.999999747378752e-05,1.0334563255310059,0.907259464263916,0.8307616114616394,0.8406395316123962,0.8663191795349121,0.8307616114616394,0.8663191795349121,0.7329961061477661,0.8792007565498352
5,0.8814555406570435,9.999999747378752e-05,0.8974448442459106,0.9187256693840027,0.8369213938713074,0.7789751887321472,0.8723553419113159,0.8369213938713074,0.8723553419113159,0.7551292181015015,0.8952039480209351
6,0.8796314597129822,9.999999747378752e-05,0.8626188039779663,0.9221311211585999,0.8458004593849182,0.7289099097251892,0.8774644136428833,0.8458004593849182,0.8774644136428833,0.7538890838623047,0.9033887386322021
7,0.8792553544044495,9.999999747378752e-05,0.8073437809944153,0.9217064380645752,0.8426690697669983,0.7622973322868347,0.881028413772583,0.8426690697669983,0.881028413772583,0.7720523476600647,0.9123640060424805
8,0.8817427158355713,9.999999747378752e-05,0.7856367230415344,0.924764096736908,0.82441645860672,0.8558357954025269,0.8782678842544556,0.82441645860672,0.8782678842544556,0.7696089744567871,0.9187501072883606
9,0.8898438215255737,9.999999747378752e-05,0.7011761665344238,0.9294597506523132,0.855462372303009,0.6744887232780457,0.8898251056671143,0.855462372303009,0.8898251056671143,0.7829011678695679,0.9227262139320374
