epoch,categorical_accuracy,learning_rate,loss,top_3_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_3_categorical_accuracy,val_w_categorical_accuracy,val_w_top_3_categorical_accuracy,w_categorical_accuracy,w_top_3_categorical_accuracy
0,0.4319572448730469,9.999999747378752e-05,3.3429927825927734,0.5865948796272278,0.5501946806907654,2.7713327407836914,0.7136029601097107,0.5501946806907654,0.7136029601097107,0.17097049951553345,0.2963906526565552
1,0.5748617649078369,9.999999747378752e-05,2.6562745571136475,0.7930223941802979,0.5561277866363525,2.253336191177368,0.7979646325111389,0.5561277866363525,0.7979646325111389,0.28031933307647705,0.47260841727256775
2,0.5840266346931458,9.999999747378752e-05,2.2687911987304688,0.8298476338386536,0.357841819524765,2.0083720684051514,0.8558950424194336,0.357841819524765,0.8558950424194336,0.3645686209201813,0.5745903849601746
3,0.5556584596633911,9.999999747378752e-05,1.936340570449829,0.8408769965171814,0.43750643730163574,1.635048747062683,0.8833975195884705,0.43750643730163574,0.8833975195884705,0.44621244072914124,0.6649084687232971
4,0.6245808601379395,9.999999747378752e-05,1.7036139965057373,0.8822401762008667,0.7355019450187683,1.7199945449829102,0.82985520362854,0.7355019450187683,0.82985520362854,0.505921483039856,0.7054186463356018
5,0.6393109560012817,9.999999747378752e-05,1.5624291896820068,0.8830773830413818,0.6666529178619385,1.4824788570404053,0.9125069379806519,0.6666529178619385,0.9125069379806519,0.5343599319458008,0.7439507842063904
6,0.6536487340927124,9.999999747378752e-05,1.3745070695877075,0.8947902917861938,0.5766465663909912,1.4628466367721558,0.9177602529525757,0.5766465663909912,0.9177602529525757,0.5861606597900391,0.8049493432044983
7,0.625575840473175,9.999999747378752e-05,1.28009033203125,0.9131361246109009,0.4846212565898895,1.4561493396759033,0.8129004240036011,0.4846212565898895,0.8129004240036011,0.6054907441139221,0.8102943301200867
8,0.6923991441726685,9.999999747378752e-05,1.1615166664123535,0.9064384698867798,0.8325332999229431,1.3035417795181274,0.9201499819755554,0.8325332999229431,0.9201499819755554,0.6411921381950378,0.8316759467124939
9,0.7381344437599182,9.999999747378752e-05,1.1573656797409058,0.9296700954437256,0.7324529886245728,1.2186040878295898,0.9165035486221313,0.7324529886245728,0.9165035486221313,0.6437603831291199,0.838007390499115
10,0.7538270950317383,9.999999747378752e-05,1.0147572755813599,0.9503455758094788,0.8127150535583496,1.289072036743164,0.8990544080734253,0.8127150535583496,0.8990544080734253,0.6762057542800903,0.872966468334198
11,0.8093662858009338,9.999999747378752e-05,0.9263368248939514,0.9454355835914612,0.8463360667228699,1.0079078674316406,0.9243938326835632,0.8463360667228699,0.9243938326835632,0.710610032081604,0.8846127986907959
12,0.7555662393569946,9.999999747378752e-05,0.9402565360069275,0.9404284954071045,0.8320388793945312,1.3199177980422974,0.8672462701797485,0.8320388793945312,0.8672462701797485,0.6979138851165771,0.8828338980674744
13,0.8532248735427856,9.999999747378752e-05,0.8155325055122375,0.9530271291732788,0.58468097448349,1.27871835231781,0.9080777168273926,0.58468097448349,0.9080777168273926,0.7350088357925415,0.9049105644226074
14,0.8181630373001099,9.999999747378752e-05,0.7778565287590027,0.9439714550971985,0.7477183938026428,1.023941159248352,0.9084073305130005,0.7477183938026428,0.9084073305130005,0.7499868273735046,0.8985164165496826
15,0.8298435807228088,4.999999873689376e-05,0.5953202247619629,0.9536459445953369,0.8546177744865417,0.998542308807373,0.9195113182067871,0.8546177744865417,0.9195113182067871,0.7973388433456421,0.9330013394355774
16,0.8728164434432983,4.999999873689376e-05,0.561678409576416,0.9581191539764404,0.8548649549484253,0.8744369149208069,0.9142992496490479,0.8548649549484253,0.9142992496490479,0.8123666644096375,0.9468398094177246
17,0.8640641570091248,4.999999873689376e-05,0.5550667643547058,0.949601411819458,0.8661131858825684,0.9196624159812927,0.9150820970535278,0.8661131858825684,0.9150820970535278,0.8054788708686829,0.9361447691917419
18,0.8520843386650085,4.999999873689376e-05,0.5438211560249329,0.961836040019989,0.858985185623169,0.9046709537506104,0.9182546734809875,0.858985185623169,0.9182546734809875,0.8093410134315491,0.9432448744773865
19,0.8362137079238892,4.999999873689376e-05,0.4956797957420349,0.9596964716911316,0.8596238493919373,0.9421867728233337,0.9098700284957886,0.8596238493919373,0.9098700284957886,0.8255558609962463,0.9522057175636292
20,0.8743412494659424,2.499999936844688e-05,0.4732753038406372,0.9524973034858704,0.7557734847068787,0.9461777210235596,0.9151439070701599,0.7557734847068787,0.9151439070701599,0.8273510932922363,0.9557458758354187
21,0.8487111926078796,2.499999936844688e-05,0.4454813599586487,0.9645377993583679,0.7616860270500183,0.9176800847053528,0.9161327481269836,0.7616860270500183,0.9161327481269836,0.843004047870636,0.9596308469772339
22,0.8352187275886536,2.499999936844688e-05,0.43039456009864807,0.9595468640327454,0.8660925626754761,0.8517040610313416,0.9167919754981995,0.8660925626754761,0.9167919754981995,0.8454452753067017,0.9638730883598328
23,0.8707982897758484,2.499999936844688e-05,0.4239923357963562,0.9590250849723816,0.8603448867797852,0.8558356165885925,0.9327166676521301,0.8603448867797852,0.9327166676521301,0.8414594531059265,0.9671403765678406
24,0.8818963766098022,2.499999936844688e-05,0.4163428246974945,0.9681252241134644,0.7671865224838257,0.8662411570549011,0.9174100160598755,0.7671865224838257,0.9174100160598755,0.8488339781761169,0.9679083824157715
25,0.8844929337501526,2.499999936844688e-05,0.4179936349391937,0.9659452438354492,0.8678642511367798,0.8565484881401062,0.9163387417793274,0.8678642511367798,0.9163387417793274,0.8439304232597351,0.9628998637199402
26,0.8747416734695435,1.249999968422344e-05,0.39384785294532776,0.9660018682479858,0.8687089085578918,0.8554645776748657,0.9175336360931396,0.8687089085578918,0.9175336360931396,0.8515133261680603,0.971285879611969
27,0.8818519115447998,1.249999968422344e-05,0.3818104565143585,0.9607682824134827,0.8601594567298889,0.9089018106460571,0.9162975549697876,0.8601594567298889,0.9162975549697876,0.8529646992683411,0.9707968235015869
28,0.8874413967132568,1.249999968422344e-05,0.3817887604236603,0.9616742730140686,0.8699449896812439,0.8518597483634949,0.920458972454071,0.8699449896812439,0.920458972454071,0.8529388308525085,0.968311607837677
29,0.8931158185005188,6.24999984211172e-06,0.3678799867630005,0.9666571021080017,0.7714303135871887,0.8548484444618225,0.9202529788017273,0.7714303135871887,0.9202529788017273,0.8594239354133606,0.9737222194671631
30,0.8768852353096008,6.24999984211172e-06,0.36459463834762573,0.9638866186141968,0.8709956407546997,0.8423035144805908,0.9202941656112671,0.8709956407546997,0.9202941656112671,0.8579500317573547,0.9736248254776001
31,0.8944424390792847,6.24999984211172e-06,0.36287185549736023,0.9694963097572327,0.8713870644569397,0.8685194849967957,0.9203559756278992,0.8713870644569397,0.9203559756278992,0.8579662442207336,0.9726793169975281
32,0.8941552639007568,6.24999984211172e-06,0.3572402596473694,0.9685378074645996,0.8700274229049683,0.85847008228302,0.9203765988349915,0.8700274229049683,0.9203765988349915,0.8626390695571899,0.9736520648002625
33,0.910697340965271,6.24999984211172e-06,0.35835689306259155,0.9664144515991211,0.8696771860122681,0.8562330603599548,0.9203765988349915,0.8696771860122681,0.9203765988349915,0.8627954125404358,0.9733781218528748
34,0.9086912274360657,3.12499992105586e-06,0.34974896907806396,0.963296115398407,0.8715930581092834,0.8669152855873108,0.9203765988349915,0.8715930581092834,0.9203765988349915,0.8637900352478027,0.9744912385940552
35,0.9107256531715393,3.12499992105586e-06,0.34678491950035095,0.9632354378700256,0.8703570365905762,0.8673076629638672,0.9203559756278992,0.8703570365905762,0.9203559756278992,0.8651368021965027,0.9742266535758972
36,0.9112635254859924,3.12499992105586e-06,0.34576621651649475,0.9631990194320679,0.8702952265739441,0.8613751530647278,0.9203765988349915,0.8702952265739441,0.9203765988349915,0.8674233555793762,0.973652720451355
37,0.9058115482330322,1.56249996052793e-06,0.34385788440704346,0.963211178779602,0.8705012202262878,0.8658220171928406,0.9205002188682556,0.8705012202262878,0.9205002188682556,0.8646082282066345,0.9745057225227356
38,0.8868630528450012,1.56249996052793e-06,0.342610627412796,0.963211178779602,0.8703570365905762,0.8604976534843445,0.9204795956611633,0.8703570365905762,0.9204795956611633,0.8648258447647095,0.974549412727356
39,0.8975688219070435,1.56249996052793e-06,0.3426542580127716,0.9637491106987,0.8719639182090759,0.8605993390083313,0.920458972454071,0.8719639182090759,0.920458972454071,0.8647468686103821,0.9734959602355957
40,0.915028989315033,7.81249980263965e-07,0.3409680724143982,0.9632030725479126,0.8720669150352478,0.8608372211456299,0.920397162437439,0.8720669150352478,0.920397162437439,0.8675238490104675,0.9745338559150696
41,0.9152312278747559,7.81249980263965e-07,0.3407471477985382,0.9632192850112915,0.8719432950019836,0.8629465103149414,0.920458972454071,0.8719432950019836,0.920458972454071,0.8680429458618164,0.9745372533798218
